WeekID,Week Position,Song,Performer,SongID
1964-05-09,1,"Hello, Dolly!",Louis Armstrong And The All Stars,"Hello, Dolly!Louis Armstrong And The All Stars"
1964-05-16,1,My Guy,Mary Wells,My GuyMary Wells
1964-05-23,1,My Guy,Mary Wells,My GuyMary Wells
1964-05-30,1,Love Me Do,The Beatles,Love Me DoThe Beatles
1964-06-06,1,Chapel Of Love,The Dixie Cups,Chapel Of LoveThe Dixie Cups
1964-06-13,1,Chapel Of Love,The Dixie Cups,Chapel Of LoveThe Dixie Cups
1964-06-20,1,Chapel Of Love,The Dixie Cups,Chapel Of LoveThe Dixie Cups
1964-06-27,1,A World Without Love,Peter And Gordon,A World Without LovePeter And Gordon
1964-07-04,1,I Get Around,The Beach Boys,I Get AroundThe Beach Boys
1964-07-11,1,I Get Around,The Beach Boys,I Get AroundThe Beach Boys
1964-07-18,1,Rag Doll,"The 4 Seasons Featuring the ""Sound of Frankie Valli""","Rag DollThe 4 Seasons Featuring the ""Sound of Frankie Valli"""
1964-07-25,1,Rag Doll,"The 4 Seasons Featuring the ""Sound of Frankie Valli""","Rag DollThe 4 Seasons Featuring the ""Sound of Frankie Valli"""
1964-08-01,1,A Hard Day's Night,The Beatles,A Hard Day's NightThe Beatles
1964-08-08,1,A Hard Day's Night,The Beatles,A Hard Day's NightThe Beatles
1964-08-15,1,Everybody Loves Somebody,Dean Martin,Everybody Loves SomebodyDean Martin
1964-08-22,1,Where Did Our Love Go,The Supremes,Where Did Our Love GoThe Supremes
1964-08-29,1,Where Did Our Love Go,The Supremes,Where Did Our Love GoThe Supremes
1964-09-05,1,House Of The Rising Sun,The Animals,House Of The Rising SunThe Animals
1964-09-12,1,House Of The Rising Sun,The Animals,House Of The Rising SunThe Animals
1964-09-19,1,House Of The Rising Sun,The Animals,House Of The Rising SunThe Animals
1964-09-26,1,"Oh, Pretty Woman",Roy Orbison And The Candy Men,"Oh, Pretty WomanRoy Orbison And The Candy Men"
1964-10-03,1,"Oh, Pretty Woman",Roy Orbison And The Candy Men,"Oh, Pretty WomanRoy Orbison And The Candy Men"
1964-10-10,1,"Oh, Pretty Woman",Roy Orbison And The Candy Men,"Oh, Pretty WomanRoy Orbison And The Candy Men"
1964-10-17,1,Do Wah Diddy Diddy,Manfred Mann,Do Wah Diddy DiddyManfred Mann
1964-10-24,1,Do Wah Diddy Diddy,Manfred Mann,Do Wah Diddy DiddyManfred Mann
1964-10-31,1,Baby Love,The Supremes,Baby LoveThe Supremes
1964-11-07,1,Baby Love,The Supremes,Baby LoveThe Supremes
1964-11-14,1,Baby Love,The Supremes,Baby LoveThe Supremes
1964-11-21,1,Baby Love,The Supremes,Baby LoveThe Supremes
1964-11-28,1,Leader Of The Pack,The Shangri-Las,Leader Of The PackThe Shangri-Las
1964-12-05,1,Ringo,Lorne Greene,RingoLorne Greene
1964-12-12,1,Mr. Lonely,Bobby Vinton,Mr. LonelyBobby Vinton
1964-12-19,1,Come See About Me,The Supremes,Come See About MeThe Supremes
1964-12-26,1,I Feel Fine,The Beatles,I Feel FineThe Beatles
1965-01-02,1,I Feel Fine,The Beatles,I Feel FineThe Beatles
1965-01-09,1,I Feel Fine,The Beatles,I Feel FineThe Beatles
1965-01-16,1,Come See About Me,The Supremes,Come See About MeThe Supremes
1965-01-23,1,Downtown,Petula Clark,DowntownPetula Clark
1965-01-30,1,Downtown,Petula Clark,DowntownPetula Clark
1965-02-06,1,You've Lost That Lovin' Feelin',The Righteous Brothers,You've Lost That Lovin' Feelin'The Righteous Brothers
1965-02-13,1,You've Lost That Lovin' Feelin',The Righteous Brothers,You've Lost That Lovin' Feelin'The Righteous Brothers
1965-02-20,1,This Diamond Ring,Gary Lewis And The Playboys,This Diamond RingGary Lewis And The Playboys
1965-02-27,1,This Diamond Ring,Gary Lewis And The Playboys,This Diamond RingGary Lewis And The Playboys
1965-03-06,1,My Girl,The Temptations,My GirlThe Temptations
1965-03-13,1,Eight Days A Week,The Beatles,Eight Days A WeekThe Beatles
1965-03-20,1,Eight Days A Week,The Beatles,Eight Days A WeekThe Beatles
1965-03-27,1,Stop! In The Name Of Love,The Supremes,Stop! In The Name Of LoveThe Supremes
1965-04-03,1,Stop! In The Name Of Love,The Supremes,Stop! In The Name Of LoveThe Supremes
1965-04-10,1,I'm Telling You Now,Freddie And The Dreamers,I'm Telling You NowFreddie And The Dreamers
1965-04-17,1,I'm Telling You Now,Freddie And The Dreamers,I'm Telling You NowFreddie And The Dreamers
1965-04-24,1,Game Of Love,Wayne Fontana & The Mindbenders,Game Of LoveWayne Fontana & The Mindbenders
1965-05-01,1,Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,Mrs. Brown You've Got A Lovely DaughterHerman's Hermits
1965-05-08,1,Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,Mrs. Brown You've Got A Lovely DaughterHerman's Hermits
1965-05-15,1,Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,Mrs. Brown You've Got A Lovely DaughterHerman's Hermits
1965-05-22,1,Ticket To Ride,The Beatles,Ticket To RideThe Beatles
1965-05-29,1,"Help Me, Rhonda",The Beach Boys,"Help Me, RhondaThe Beach Boys"
1965-06-05,1,"Help Me, Rhonda",The Beach Boys,"Help Me, RhondaThe Beach Boys"
1965-06-12,1,Back In My Arms Again,The Supremes,Back In My Arms AgainThe Supremes
1965-06-19,1,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,I Can't Help Myself (Sugar Pie Honey Bunch)Four Tops
1965-06-26,1,Mr. Tambourine Man,The Byrds,Mr. Tambourine ManThe Byrds
1965-07-03,1,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,I Can't Help Myself (Sugar Pie Honey Bunch)Four Tops
1965-07-10,1,(I Can't Get No) Satisfaction,The Rolling Stones,(I Can't Get No) SatisfactionThe Rolling Stones
1965-07-17,1,(I Can't Get No) Satisfaction,The Rolling Stones,(I Can't Get No) SatisfactionThe Rolling Stones
1965-07-24,1,(I Can't Get No) Satisfaction,The Rolling Stones,(I Can't Get No) SatisfactionThe Rolling Stones
1965-07-31,1,(I Can't Get No) Satisfaction,The Rolling Stones,(I Can't Get No) SatisfactionThe Rolling Stones
1965-08-07,1,"I'm Henry VIII, I Am",Herman's Hermits,"I'm Henry VIII, I AmHerman's Hermits"
1965-08-14,1,I Got You Babe,Sonny & Cher,I Got You BabeSonny & Cher
1965-08-21,1,I Got You Babe,Sonny & Cher,I Got You BabeSonny & Cher
1965-08-28,1,I Got You Babe,Sonny & Cher,I Got You BabeSonny & Cher
1965-09-04,1,Help!,The Beatles,Help!The Beatles
1965-09-11,1,Help!,The Beatles,Help!The Beatles
1965-09-18,1,Help!,The Beatles,Help!The Beatles
1965-09-25,1,Eve Of Destruction,Barry McGuire,Eve Of DestructionBarry McGuire
1965-10-02,1,Hang On Sloopy,The McCoys,Hang On SloopyThe McCoys
1965-10-09,1,Yesterday,The Beatles,YesterdayThe Beatles
1965-10-16,1,Yesterday,The Beatles,YesterdayThe Beatles
1965-10-23,1,Yesterday,The Beatles,YesterdayThe Beatles
1965-10-30,1,Yesterday,The Beatles,YesterdayThe Beatles
1965-11-06,1,Get Off Of My Cloud,The Rolling Stones,Get Off Of My CloudThe Rolling Stones
1965-11-13,1,Get Off Of My Cloud,The Rolling Stones,Get Off Of My CloudThe Rolling Stones
1965-11-20,1,I Hear A Symphony,The Supremes,I Hear A SymphonyThe Supremes
1965-11-27,1,I Hear A Symphony,The Supremes,I Hear A SymphonyThe Supremes
1965-12-04,1,Turn! Turn! Turn! (To Everything There Is A Season),The Byrds,Turn! Turn! Turn! (To Everything There Is A Season)The Byrds
1965-12-11,1,Turn! Turn! Turn! (To Everything There Is A Season),The Byrds,Turn! Turn! Turn! (To Everything There Is A Season)The Byrds
1965-12-18,1,Turn! Turn! Turn! (To Everything There Is A Season),The Byrds,Turn! Turn! Turn! (To Everything There Is A Season)The Byrds
1965-12-25,1,Over And Over,The Dave Clark Five,Over And OverThe Dave Clark Five
1966-01-01,1,The Sound Of Silence,Simon & Garfunkel,The Sound Of SilenceSimon & Garfunkel
1966-01-08,1,We Can Work It Out,The Beatles,We Can Work It OutThe Beatles
1966-01-15,1,We Can Work It Out,The Beatles,We Can Work It OutThe Beatles
1966-01-22,1,The Sound Of Silence,Simon & Garfunkel,The Sound Of SilenceSimon & Garfunkel
1966-01-29,1,We Can Work It Out,The Beatles,We Can Work It OutThe Beatles
1966-02-05,1,My Love,Petula Clark,My LovePetula Clark
1966-02-12,1,My Love,Petula Clark,My LovePetula Clark
1966-02-19,1,Lightnin' Strikes,Lou Christie,Lightnin' StrikesLou Christie
1966-02-26,1,These Boots Are Made For Walkin',Nancy Sinatra,These Boots Are Made For Walkin'Nancy Sinatra
1966-03-05,1,The Ballad Of The Green Berets,SSgt Barry Sadler,The Ballad Of The Green BeretsSSgt Barry Sadler
1966-03-12,1,The Ballad Of The Green Berets,SSgt Barry Sadler,The Ballad Of The Green BeretsSSgt Barry Sadler
1966-03-19,1,The Ballad Of The Green Berets,SSgt Barry Sadler,The Ballad Of The Green BeretsSSgt Barry Sadler
1966-03-26,1,The Ballad Of The Green Berets,SSgt Barry Sadler,The Ballad Of The Green BeretsSSgt Barry Sadler
1966-04-02,1,The Ballad Of The Green Berets,SSgt Barry Sadler,The Ballad Of The Green BeretsSSgt Barry Sadler
1966-04-09,1,(You're My) Soul And Inspiration,The Righteous Brothers,(You're My) Soul And InspirationThe Righteous Brothers
1966-04-16,1,(You're My) Soul And Inspiration,The Righteous Brothers,(You're My) Soul And InspirationThe Righteous Brothers
1966-04-23,1,(You're My) Soul And Inspiration,The Righteous Brothers,(You're My) Soul And InspirationThe Righteous Brothers
1966-04-30,1,Good Lovin',The Young Rascals,Good Lovin'The Young Rascals
1966-05-07,1,"Monday, Monday",The Mamas & The Papas,"Monday, MondayThe Mamas & The Papas"
1966-05-14,1,"Monday, Monday",The Mamas & The Papas,"Monday, MondayThe Mamas & The Papas"
1966-05-21,1,"Monday, Monday",The Mamas & The Papas,"Monday, MondayThe Mamas & The Papas"
1966-05-28,1,When A Man Loves A Woman,Percy Sledge,When A Man Loves A WomanPercy Sledge
1966-06-04,1,When A Man Loves A Woman,Percy Sledge,When A Man Loves A WomanPercy Sledge
1966-06-11,1,"Paint It, Black",The Rolling Stones,"Paint It, BlackThe Rolling Stones"
1966-06-18,1,"Paint It, Black",The Rolling Stones,"Paint It, BlackThe Rolling Stones"
1966-06-25,1,Paperback Writer,The Beatles,Paperback WriterThe Beatles
1966-07-02,1,Strangers In The Night,Frank Sinatra,Strangers In The NightFrank Sinatra
1966-07-09,1,Paperback Writer,The Beatles,Paperback WriterThe Beatles
1966-07-16,1,Hanky Panky,Tommy James And The Shondells,Hanky PankyTommy James And The Shondells
1966-07-23,1,Hanky Panky,Tommy James And The Shondells,Hanky PankyTommy James And The Shondells
1966-07-30,1,Wild Thing,The Troggs,Wild ThingThe Troggs
1966-08-06,1,Wild Thing,The Troggs,Wild ThingThe Troggs
1966-08-13,1,Summer In The City,The Lovin' Spoonful,Summer In The CityThe Lovin' Spoonful
1966-08-20,1,Summer In The City,The Lovin' Spoonful,Summer In The CityThe Lovin' Spoonful
1966-08-27,1,Summer In The City,The Lovin' Spoonful,Summer In The CityThe Lovin' Spoonful
1966-09-03,1,Sunshine Superman,Donovan,Sunshine SupermanDonovan
1966-09-10,1,You Can't Hurry Love,The Supremes,You Can't Hurry LoveThe Supremes
1966-09-17,1,You Can't Hurry Love,The Supremes,You Can't Hurry LoveThe Supremes
1966-09-24,1,Cherish,The Association,CherishThe Association
1966-10-01,1,Cherish,The Association,CherishThe Association
1966-10-08,1,Cherish,The Association,CherishThe Association
1966-10-15,1,Reach Out I'll Be There,Four Tops,Reach Out I'll Be ThereFour Tops
1966-10-22,1,Reach Out I'll Be There,Four Tops,Reach Out I'll Be ThereFour Tops
1966-10-29,1,96 Tears,? (Question Mark) & The Mysterians,96 Tears? (Question Mark) & The Mysterians
1966-11-05,1,Last Train To Clarksville,The Monkees,Last Train To ClarksvilleThe Monkees
1966-11-12,1,Poor Side Of Town,Johnny Rivers,Poor Side Of TownJohnny Rivers
1966-11-19,1,You Keep Me Hangin' On,The Supremes,You Keep Me Hangin' OnThe Supremes
1966-11-26,1,You Keep Me Hangin' On,The Supremes,You Keep Me Hangin' OnThe Supremes
1966-12-03,1,Winchester Cathedral,The New Vaudeville Band,Winchester CathedralThe New Vaudeville Band
1966-12-10,1,Good Vibrations,The Beach Boys,Good VibrationsThe Beach Boys
1966-12-17,1,Winchester Cathedral,The New Vaudeville Band,Winchester CathedralThe New Vaudeville Band
1966-12-24,1,Winchester Cathedral,The New Vaudeville Band,Winchester CathedralThe New Vaudeville Band
1966-12-31,1,I'm A Believer,The Monkees,I'm A BelieverThe Monkees
1967-01-07,1,I'm A Believer,The Monkees,I'm A BelieverThe Monkees
1967-01-14,1,I'm A Believer,The Monkees,I'm A BelieverThe Monkees
1967-01-21,1,I'm A Believer,The Monkees,I'm A BelieverThe Monkees
1967-01-28,1,I'm A Believer,The Monkees,I'm A BelieverThe Monkees
1967-02-04,1,I'm A Believer,The Monkees,I'm A BelieverThe Monkees
1967-02-11,1,I'm A Believer,The Monkees,I'm A BelieverThe Monkees
1967-02-18,1,Kind Of A Drag,The Buckinghams,Kind Of A DragThe Buckinghams
1967-02-25,1,Kind Of A Drag,The Buckinghams,Kind Of A DragThe Buckinghams
1967-03-04,1,Ruby Tuesday,The Rolling Stones,Ruby TuesdayThe Rolling Stones
1967-03-11,1,Love Is Here And Now You're Gone,The Supremes,Love Is Here And Now You're GoneThe Supremes
1967-03-18,1,Penny Lane,The Beatles,Penny LaneThe Beatles
1967-03-25,1,Happy Together,The Turtles,Happy TogetherThe Turtles
1967-04-01,1,Happy Together,The Turtles,Happy TogetherThe Turtles
1967-04-08,1,Happy Together,The Turtles,Happy TogetherThe Turtles
1967-04-15,1,Somethin' Stupid,Nancy Sinatra & Frank Sinatra,Somethin' StupidNancy Sinatra & Frank Sinatra
1967-04-22,1,Somethin' Stupid,Nancy Sinatra & Frank Sinatra,Somethin' StupidNancy Sinatra & Frank Sinatra
1967-04-29,1,Somethin' Stupid,Nancy Sinatra & Frank Sinatra,Somethin' StupidNancy Sinatra & Frank Sinatra
1967-05-06,1,Somethin' Stupid,Nancy Sinatra & Frank Sinatra,Somethin' StupidNancy Sinatra & Frank Sinatra
1967-05-13,1,The Happening,The Supremes,The HappeningThe Supremes
1967-05-20,1,Groovin',The Young Rascals,Groovin'The Young Rascals
1967-05-27,1,Groovin',The Young Rascals,Groovin'The Young Rascals
1967-06-03,1,Respect,Aretha Franklin,RespectAretha Franklin
1967-06-10,1,Respect,Aretha Franklin,RespectAretha Franklin
1967-06-17,1,Groovin',The Young Rascals,Groovin'The Young Rascals
1967-06-24,1,Groovin',The Young Rascals,Groovin'The Young Rascals
1967-07-01,1,Windy,The Association,WindyThe Association
1967-07-08,1,Windy,The Association,WindyThe Association
1967-07-15,1,Windy,The Association,WindyThe Association
1967-07-22,1,Windy,The Association,WindyThe Association
1967-07-29,1,Light My Fire,The Doors,Light My FireThe Doors
1967-08-05,1,Light My Fire,The Doors,Light My FireThe Doors
1967-08-12,1,Light My Fire,The Doors,Light My FireThe Doors
1967-08-19,1,All You Need Is Love,The Beatles,All You Need Is LoveThe Beatles
1967-08-26,1,Ode To Billie Joe,Bobbie Gentry,Ode To Billie JoeBobbie Gentry
1967-09-02,1,Ode To Billie Joe,Bobbie Gentry,Ode To Billie JoeBobbie Gentry
1967-09-09,1,Ode To Billie Joe,Bobbie Gentry,Ode To Billie JoeBobbie Gentry
1967-09-16,1,Ode To Billie Joe,Bobbie Gentry,Ode To Billie JoeBobbie Gentry
1967-09-23,1,The Letter,The Box Tops,The LetterThe Box Tops
1967-09-30,1,The Letter,The Box Tops,The LetterThe Box Tops
1967-10-07,1,The Letter,The Box Tops,The LetterThe Box Tops
1967-10-14,1,The Letter,The Box Tops,The LetterThe Box Tops
1967-10-21,1,To Sir With Love,Lulu,To Sir With LoveLulu
1967-10-28,1,To Sir With Love,Lulu,To Sir With LoveLulu
1967-11-04,1,To Sir With Love,Lulu,To Sir With LoveLulu
1967-11-11,1,To Sir With Love,Lulu,To Sir With LoveLulu
1967-11-18,1,To Sir With Love,Lulu,To Sir With LoveLulu
1967-11-25,1,Incense And Peppermints,Strawberry Alarm Clock,Incense And PeppermintsStrawberry Alarm Clock
1967-12-02,1,Daydream Believer,The Monkees,Daydream BelieverThe Monkees
1967-12-09,1,Daydream Believer,The Monkees,Daydream BelieverThe Monkees
1967-12-16,1,Daydream Believer,The Monkees,Daydream BelieverThe Monkees
1967-12-23,1,Daydream Believer,The Monkees,Daydream BelieverThe Monkees
1967-12-30,1,Hello Goodbye,The Beatles,Hello GoodbyeThe Beatles
1968-01-06,1,Hello Goodbye,The Beatles,Hello GoodbyeThe Beatles
1968-01-13,1,Hello Goodbye,The Beatles,Hello GoodbyeThe Beatles
1968-01-20,1,Judy In Disguise (With Glasses),John Fred And The Playboys,Judy In Disguise (With Glasses)John Fred And The Playboys
1968-01-27,1,Judy In Disguise (With Glasses),John Fred And The Playboys,Judy In Disguise (With Glasses)John Fred And The Playboys
1968-02-03,1,Green Tambourine,The Lemon Pipers,Green TambourineThe Lemon Pipers
1968-02-10,1,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra,Love Is Blue (L'amour Est Bleu)Paul Mauriat And His Orchestra
1968-02-17,1,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra,Love Is Blue (L'amour Est Bleu)Paul Mauriat And His Orchestra
1968-02-24,1,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra,Love Is Blue (L'amour Est Bleu)Paul Mauriat And His Orchestra
1968-03-02,1,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra,Love Is Blue (L'amour Est Bleu)Paul Mauriat And His Orchestra
1968-03-09,1,Love Is Blue (L'amour Est Bleu),Paul Mauriat And His Orchestra,Love Is Blue (L'amour Est Bleu)Paul Mauriat And His Orchestra
1968-03-16,1,(Sittin' On) The Dock Of The Bay,Otis Redding,(Sittin' On) The Dock Of The BayOtis Redding
1968-03-23,1,(Sittin' On) The Dock Of The Bay,Otis Redding,(Sittin' On) The Dock Of The BayOtis Redding
1968-03-30,1,(Sittin' On) The Dock Of The Bay,Otis Redding,(Sittin' On) The Dock Of The BayOtis Redding
1968-04-06,1,(Sittin' On) The Dock Of The Bay,Otis Redding,(Sittin' On) The Dock Of The BayOtis Redding
1968-04-13,1,Honey,Bobby Goldsboro,HoneyBobby Goldsboro
1968-04-20,1,Honey,Bobby Goldsboro,HoneyBobby Goldsboro
1968-04-27,1,Honey,Bobby Goldsboro,HoneyBobby Goldsboro
1968-05-04,1,Honey,Bobby Goldsboro,HoneyBobby Goldsboro
1968-05-11,1,Honey,Bobby Goldsboro,HoneyBobby Goldsboro
1968-05-18,1,Tighten Up,Archie Bell & The Drells,Tighten UpArchie Bell & The Drells
1968-05-25,1,Tighten Up,Archie Bell & The Drells,Tighten UpArchie Bell & The Drells
1968-06-01,1,Mrs. Robinson,Simon & Garfunkel,Mrs. RobinsonSimon & Garfunkel
1968-06-08,1,Mrs. Robinson,Simon & Garfunkel,Mrs. RobinsonSimon & Garfunkel
1968-06-15,1,Mrs. Robinson,Simon & Garfunkel,Mrs. RobinsonSimon & Garfunkel
1968-06-22,1,This Guy's In Love With You,Herb Alpert,This Guy's In Love With YouHerb Alpert
1968-06-29,1,This Guy's In Love With You,Herb Alpert,This Guy's In Love With YouHerb Alpert
1968-07-06,1,This Guy's In Love With You,Herb Alpert,This Guy's In Love With YouHerb Alpert
1968-07-13,1,This Guy's In Love With You,Herb Alpert,This Guy's In Love With YouHerb Alpert
1968-07-20,1,Grazing In The Grass,Hugh Masekela,Grazing In The GrassHugh Masekela
1968-07-27,1,Grazing In The Grass,Hugh Masekela,Grazing In The GrassHugh Masekela
1968-08-03,1,"Hello, I Love You",The Doors,"Hello, I Love YouThe Doors"
1968-08-10,1,"Hello, I Love You",The Doors,"Hello, I Love YouThe Doors"
1968-08-17,1,People Got To Be Free,The Rascals,People Got To Be FreeThe Rascals
1968-08-24,1,People Got To Be Free,The Rascals,People Got To Be FreeThe Rascals
1968-08-31,1,People Got To Be Free,The Rascals,People Got To Be FreeThe Rascals
1968-09-07,1,People Got To Be Free,The Rascals,People Got To Be FreeThe Rascals
1968-09-14,1,People Got To Be Free,The Rascals,People Got To Be FreeThe Rascals
1968-09-21,1,Harper Valley P.T.A.,Jeannie C. Riley,Harper Valley P.T.A.Jeannie C. Riley
1968-09-28,1,Hey Jude,The Beatles,Hey JudeThe Beatles
1968-10-05,1,Hey Jude,The Beatles,Hey JudeThe Beatles
1968-10-12,1,Hey Jude,The Beatles,Hey JudeThe Beatles
1968-10-19,1,Hey Jude,The Beatles,Hey JudeThe Beatles
1968-10-26,1,Hey Jude,The Beatles,Hey JudeThe Beatles
1968-11-02,1,Hey Jude,The Beatles,Hey JudeThe Beatles
1968-11-09,1,Hey Jude,The Beatles,Hey JudeThe Beatles
1968-11-16,1,Hey Jude,The Beatles,Hey JudeThe Beatles
1968-11-23,1,Hey Jude,The Beatles,Hey JudeThe Beatles
1968-11-30,1,Love Child,Diana Ross & The Supremes,Love ChildDiana Ross & The Supremes
1968-12-07,1,Love Child,Diana Ross & The Supremes,Love ChildDiana Ross & The Supremes
1968-12-14,1,I Heard It Through The Grapevine,Marvin Gaye,I Heard It Through The GrapevineMarvin Gaye
1968-12-21,1,I Heard It Through The Grapevine,Marvin Gaye,I Heard It Through The GrapevineMarvin Gaye
1968-12-28,1,I Heard It Through The Grapevine,Marvin Gaye,I Heard It Through The GrapevineMarvin Gaye
1969-01-04,1,I Heard It Through The Grapevine,Marvin Gaye,I Heard It Through The GrapevineMarvin Gaye
1969-01-11,1,I Heard It Through The Grapevine,Marvin Gaye,I Heard It Through The GrapevineMarvin Gaye
1969-01-18,1,I Heard It Through The Grapevine,Marvin Gaye,I Heard It Through The GrapevineMarvin Gaye
1969-01-25,1,I Heard It Through The Grapevine,Marvin Gaye,I Heard It Through The GrapevineMarvin Gaye
1969-02-01,1,Crimson And Clover,Tommy James And The Shondells,Crimson And CloverTommy James And The Shondells
1969-02-08,1,Crimson And Clover,Tommy James And The Shondells,Crimson And CloverTommy James And The Shondells
